#BGC Name	Clan Number	Family Number
JABVZF010000020.region001	495	6647
JABVZJ010000110.region001	495	6647
JALMFT010000001.region001	495	6647
JAMFMO010000016.region002	495	6647
JAMFMP010000002.region002	495	6647
JAMFMR010000064.region001	495	6647
JAMFMS010000008.region002	495	6647
JAMFMT010000003.region005	495	6647
JAMFMU010000005.region002	495	6647
JAMFMV010000058.region001	495	6647
JAMFMW010000087.region001	495	6647
JAMFMX010000005.region002	495	6647
JANAXD010000163.region001	495	6647
JANAXE010000080.region002	495	6647
JANAXF010000115.region002	495	6647
JANAXG010000134.region001	495	6647
JANAXH010000083.region002	495	6647
JANAXI010000161.region001	495	6647
JANAXJ010000137.region001	495	6647
JANAXM010000160.region001	495	6647
JANAXN010000080.region002	495	6647
JANAXQ010000154.region001	495	6647
JANAXR010000169.region001	495	6647
JANAXS010000165.region001	495	6647
JANAXU010000177.region001	495	6647
JANAXV010000152.region001	495	6647
JANAXW010000015.region001	495	6647
JANAXX010000098.region001	495	6647
JANAYB010000164.region001	495	6647
JANAYD010000143.region001	495	6647
JANAYF010000089.region001	495	6647
JANAYG010000095.region001	495	6647
JANAYM010000142.region001	495	6647
JANAYP010000168.region001	495	6647
JANAYQ010000065.region001	495	6647
JANAYR010000140.region001	495	6647
JANAYS010000080.region002	495	6647
JANAYT010000163.region001	495	6647
JANAYU010000127.region001	495	6647
JANAYV010000145.region001	495	6647
JANAYX010000162.region001	495	6647
JANAZB010000084.region001	495	6647
JANAZC010000155.region001	495	6647
JANAZD010000162.region001	495	6647
JANAZK010000112.region002	495	6647
JANAZL010000231.region001	495	6647
JANAZN010000120.region001	495	6647
JANAZO010000187.region001	495	6647
JANAZP010000116.region001	495	6647
JANAZS010000144.region001	495	6647
JANAZU010000150.region001	495	6647
JANAZW010000078.region001	495	6647
JANAZX010000023.region001	495	6647
JANAZY010000206.region001	495	6647
JANBAB010000166.region001	495	6647
JANBAC010000230.region001	495	6647
JANBAF010000158.region001	495	6647
JANBAL010000147.region001	495	6647
JANBAM010000071.region002	495	6647
JANBAN010000158.region001	495	6647
JANCNW010000131.region001	495	6647
LOAK01000038.1.region001	495	6647
LOAN01000025.1.region001	495	6647
NKQQ01000110.1.region001	495	6647
NLCN01000114.1.region005	495	6647
NWUI02000349.1.region002	495	6647
RAWY01000100.1.region002	495	6647
RAWZ01000085.1.region003	495	6647
RAXB01000004.1.region002	495	6647
RAXD01000042.1.region003	495	6647
RAXE01000047.1.region001	495	6647
RAXF01000121.1.region001	495	6647
RAXG01000067.1.region001	495	6647
RAXH01000100.1.region003	495	6647
RAXK01000173.1.region002	495	6647
RAXN01000282.1.region002	495	6647
RAXO01000497.1.region002	495	6647
RAXP01000176.1.region003	495	6647
RAXQ01000070.1.region002	495	6647
RAXR01000113.1.region003	495	6647
SJEZ01000011.1.region002	495	6647
SJFJ01000012.1.region001	495	6647
VYXI01001159.1.region001	495	6647
BEXC01001276.1.region001	495	7165
BEXK01000047.1.region001	495	7165
BEXL01000164.1.region001	495	7165
BEXM01000168.1.region001	495	7165
BEXN01000244.1.region001	495	7165
BEXO01000262.1.region001	495	7165
BEXP01000002.1.region001	495	7165
BEXQ01000263.1.region001	495	7165
BEXR01001541.1.region001	495	7165
BEXS01000488.1.region001	495	7165
CM030975.1.region001	495	7165
CP044623.1.region011	495	7165
CP047254.1.region012	495	7165
CP051024.1.region001	495	7165
CP051032.1.region001	495	7165
CP051040.1.region001	495	7165
CP051048.1.region001	495	7165
CP051056.1.region001	495	7165
CP051064.1.region001	495	7165
CP051072.1.region001	495	7165
CP051080.1.region001	495	7165
CP051088.1.region001	495	7165
CP051096.1.region001	495	7165
CP059863.1.region001	495	7165
CP059871.1.region001	495	7165
CP061809.2.region001	495	7165
CP082259.1.region001	495	7165
JABVYR010000114.region001	495	7165
JABVYS010000133.region001	495	7165
JABVYT010000132.region001	495	7165
JABVYU010000139.region001	495	7165
JABVYV010000234.region001	495	7165
JABVYW010000236.region001	495	7165
JABVYX010000029.region001	495	7165
JABVYY010000027.region001	495	7165
JABVYZ010000121.region001	495	7165
JABVZA010000135.region001	495	7165
JABVZB010000127.region001	495	7165
JABVZC010000160.region001	495	7165
JABVZD010000076.region001	495	7165
JABVZE010000138.region001	495	7165
JABVZF010000137.region001	495	7165
JABVZG010000094.region001	495	7165
JABVZH010000128.region001	495	7165
JABVZI010000195.region001	495	7165
JABVZJ010000102.region001	495	7165
JABVZK010000189.region001	495	7165
JAGYXF010000011.region001	495	7165
JALMFT010000021.region001	495	7165
JAMFMO010000019.region001	495	7165
JAMFMP010000006.region004	495	7165
JAMFMQ010000019.region001	495	7165
JAMFMR010000007.region001	495	7165
JAMFMS010000010.region004	495	7165
JAMFMT010000007.region001	495	7165
JAMFMU010000021.region001	495	7165
JAMFMV010000006.region005	495	7165
JAMFMW010000030.region001	495	7165
JAMFMX010000009.region001	495	7165
JANAXC010000010.region001	495	7165
JANAXD010000019.region001	495	7165
JANAXE010000011.region001	495	7165
JANAXF010000011.region001	495	7165
JANAXG010000003.region001	495	7165
JANAXH010000038.region001	495	7165
JANAXI010000008.region001	495	7165
JANAXJ010000018.region001	495	7165
JANAXK010000044.region001	495	7165
JANAXL010000097.region001	495	7165
JANAXM010000010.region001	495	7165
JANAXN010000013.region001	495	7165
JANAXP010000020.region001	495	7165
JANAXQ010000002.region001	495	7165
JANAXR010000013.region001	495	7165
JANAXS010000007.region001	495	7165
JANAXT010000048.region001	495	7165
JANAXU010000006.region001	495	7165
JANAXV010000009.region001	495	7165
JANAXW010000005.region001	495	7165
JANAXX010000009.region001	495	7165
JANAXY010000018.region001	495	7165
JANAXZ010000039.region001	495	7165
JANAYA010000023.region001	495	7165
JANAYB010000013.region001	495	7165
JANAYC010000046.region001	495	7165
JANAYD010000007.region001	495	7165
JANAYE010000106.region001	495	7165
JANAYF010000005.region001	495	7165
JANAYG010000025.region001	495	7165
JANAYH010000101.region001	495	7165
JANAYI010000094.region001	495	7165
JANAYJ010000048.region001	495	7165
JANAYK010000043.region001	495	7165
JANAYL010000009.region001	495	7165
JANAYM010000018.region001	495	7165
JANAYN010000007.region001	495	7165
JANAYO010000114.region001	495	7165
JANAYP010000016.region001	495	7165
JANAYQ010000035.region001	495	7165
JANAYR010000024.region001	495	7165
JANAYS010000009.region001	495	7165
JANAYT010000010.region001	495	7165
JANAYU010000010.region001	495	7165
JANAYV010000005.region001	495	7165
JANAYW010000042.region001	495	7165
JANAYX010000009.region001	495	7165
JANAYY010000009.region001	495	7165
JANAYZ010000012.region001	495	7165
JANAZA010000044.region001	495	7165
JANAZB010000006.region001	495	7165
JANAZC010000015.region001	495	7165
JANAZD010000023.region001	495	7165
JANAZE010000113.region001	495	7165
JANAZF010000113.region001	495	7165
JANAZG010000042.region001	495	7165
JANAZH010000042.region001	495	7165
JANAZI010000047.region001	495	7165
JANAZJ010000038.region001	495	7165
JANAZK010000036.region001	495	7165
JANAZL010000010.region001	495	7165
JANAZM010000041.region001	495	7165
JANAZN010000011.region001	495	7165
JANAZO010000023.region001	495	7165
JANAZP010000031.region001	495	7165
JANAZQ010000054.region001	495	7165
JANAZR010000002.region001	495	7165
JANAZS010000014.region001	495	7165
JANAZT010000010.region001	495	7165
JANAZU010000029.region001	495	7165
JANAZV010000021.region001	495	7165
JANAZW010000016.region001	495	7165
JANAZX010000005.region001	495	7165
JANAZY010000008.region001	495	7165
JANAZZ010000015.region001	495	7165
JANBAA010000012.region001	495	7165
JANBAB010000019.region001	495	7165
JANBAC010000036.region001	495	7165
JANBAD010000036.region001	495	7165
JANBAE010000005.region001	495	7165
JANBAF010000022.region001	495	7165
JANBAG010000026.region001	495	7165
JANBAH010000032.region001	495	7165
JANBAI010000007.region001	495	7165
JANBAJ010001120.region001	495	7165
JANBAK010000005.region001	495	7165
JANBAL010000176.region001	495	7165
JANBAM010000017.region001	495	7165
JANBAN010000028.region001	495	7165
JANBAO010000004.region001	495	7165
JANBAP010000037.region001	495	7165
JANCNW010000027.region001	495	7165
JANCNX010000001.region002	495	7165
JANCNY010000034.region001	495	7165
JAOAMT010000034.region001	495	7165
JZDT01000661.1.region001	495	7165
LIZI01000035.1.region001	495	7165
LIZJ01000137.1.region001	495	7165
LLET01000094.1.region001	495	7165
LOAK01000151.1.region001	495	7165
LOAL01000233.1.region001	495	7165
LOAM01000169.1.region001	495	7165
LOAN01000127.1.region001	495	7165
LOAO01000215.1.region001	495	7165
LOAQ01000180.1.region001	495	7165
ML734567.1.region001	495	7165
NKQP01000099.1.region001	495	7165
NKQQ01000094.1.region001	495	7165
NLCI01000099.1.region001	495	7165
NLCJ01000172.1.region001	495	7165
NLCK01000232.1.region001	495	7165
NLCL01000082.1.region001	495	7165
NLCM01000143.1.region004	495	7165
NLCN01000099.1.region001	495	7165
NPKL01000004.1.region005	495	7165
NWUG02000495.1.region001	495	7165
NWUH02000084.1.region001	495	7165
NWUI02000286.1.region001	495	7165
QQZZ01000104.1.region005	495	7165
RAWY01000135.1.region001	495	7165
RAWZ01000050.1.region002	495	7165
RAXA01000114.1.region001	495	7165
RAXB01000160.1.region001	495	7165
RAXC01000003.1.region002	495	7165
RAXD01000194.1.region001	495	7165
RAXE01000069.1.region003	495	7165
RAXF01000050.1.region001	495	7165
RAXG01000106.1.region001	495	7165
RAXH01000100.1.region001	495	7165
RAXI01000103.1.region001	495	7165
RAXJ01000051.1.region002	495	7165
RAXK01000061.1.region004	495	7165
RAXL01000044.1.region001	495	7165
RAXM01000001.1.region001	495	7165
RAXN01000047.1.region001	495	7165
RAXO01000816.1.region001	495	7165
RAXP01000071.1.region001	495	7165
RAXQ01000139.1.region001	495	7165
RAXR01000044.1.region001	495	7165
SESK01000056.1.region001	495	7165
SJEZ01000035.1.region001	495	7165
SJFA01000004.1.region004	495	7165
SJFD01000051.1.region001	495	7165
SJFG01000003.1.region001	495	7165
SJFH01000037.1.region001	495	7165
SJFI01000003.1.region001	495	7165
SJFJ01000054.1.region001	495	7165
SJFL01000017.1.region001	495	7165
SKBW01000032.1.region001	495	7165
SKBX01000008.1.region001	495	7165
SKBY01000035.1.region005	495	7165
SKBZ01000019.1.region002	495	7165
VYXI01000606.1.region001	495	7165
VYXJ01000458.1.region001	495	7165
VYXK01000939.1.region001	495	7165
VYXL01000074.1.region001	495	7165
CP044616.1.region008	495	7551
CP051026.1.region004	495	7551
CP051034.1.region004	495	7551
CP051042.1.region004	495	7551
CP051050.1.region004	495	7551
CP051058.1.region004	495	7551
CP051066.1.region004	495	7551
CP051082.1.region004	495	7551
CP051098.1.region004	495	7551
CP059865.1.region004	495	7551
CP059873.1.region004	495	7551
CP082261.1.region004	495	7551
JABVYR010000140.region001	495	7551
JABVYV010000046.region001	495	7551
JABVYW010000001.region002	495	7551
JABVZI010000004.region001	495	7551
JABVZK010000965.region001	495	7551
JANAXC010000049.region001	495	7551
JANAXK010000052.region001	495	7551
JANAXP010000150.region001	495	7551
JANAYJ010000029.region001	495	7551
JANAYK010000049.region001	495	7551
JANAYL010000100.region001	495	7551
JANAYN010000158.region001	495	7551
JANAYO010000078.region001	495	7551
JANAYZ010000146.region001	495	7551
JANAZF010000027.region001	495	7551
JANAZG010000049.region001	495	7551
JANAZH010000085.region001	495	7551
JANAZI010000157.region001	495	7551
JANAZQ010000088.region001	495	7551
JANBAO010000037.region001	495	7551
JANBAP010000030.region001	495	7551
JANCNY010000153.region001	495	7551
NLCJ01000104.1.region001	495	7551
NWUG02001544.1.region001	495	7551
NWUH02000271.1.region001	495	7551
RAXI01000065.1.region001	495	7551
RAXL01000114.1.region001	495	7551
RAXM01000207.1.region001	495	7551
JANAYN010000338.region001	495	9671
BEXC01000076.1.region001	495	9718
BEXK01000024.1.region001	495	9718
BEXL01000282.1.region001	495	9718
BEXM01000227.1.region001	495	9718
BEXN01000264.1.region001	495	9718
BEXO01000296.1.region001	495	9718
BEXP01000136.1.region001	495	9718
BEXQ01000007.1.region001	495	9718
BEXR01001188.1.region001	495	9718
BEXS01000075.1.region001	495	9718
CM030973.1.region002	495	9718
CP044618.1.region002	495	9718
CP047252.1.region002	495	9718
CP051022.1.region002	495	9718
CP051030.1.region002	495	9718
CP051038.1.region002	495	9718
CP051046.1.region004	495	9718
CP051054.1.region002	495	9718
CP051062.1.region002	495	9718
CP051070.1.region003	495	9718
CP051078.1.region002	495	9718
CP051086.1.region002	495	9718
CP051094.1.region002	495	9718
CP059861.1.region002	495	9718
CP059869.1.region002	495	9718
CP061807.2.region002	495	9718
CP082257.1.region002	495	9718
JABVYR010000018.region001	495	9718
JABVYS010000023.region001	495	9718
JABVYT010000067.region001	495	9718
JABVYU010000015.region002	495	9718
JABVYV010000140.region001	495	9718
JABVYW010000299.region001	495	9718
JABVYX010000001.region001	495	9718
JABVYY010000008.region001	495	9718
JABVYZ010000019.region001	495	9718
JABVZA010000007.region001	495	9718
JABVZB010000026.region001	495	9718
JABVZC010000024.region001	495	9718
JABVZD010000034.region001	495	9718
JABVZE010000008.region002	495	9718
JABVZF010000018.region001	495	9718
JABVZG010000016.region002	495	9718
JABVZH010000005.region001	495	9718
JABVZI010000263.region001	495	9718
JABVZJ010000336.region001	495	9718
JABVZK010000265.region001	495	9718
JAGYXF010000013.region001	495	9718
JALMFT010000011.region002	495	9718
JAMFMO010000002.region001	495	9718
JAMFMP010000005.region002	495	9718
JAMFMQ010000005.region001	495	9718
JAMFMR010000005.region001	495	9718
JAMFMS010000001.region001	495	9718
JAMFMT010000001.region002	495	9718
JAMFMU010000001.region002	495	9718
JAMFMV010000004.region001	495	9718
JAMFMW010000003.region002	495	9718
JAMFMX010000001.region001	495	9718
JANAXC010000154.region001	495	9718
JANAXD010000210.region001	495	9718
JANAXE010000038.region002	495	9718
JANAXF010000216.region001	495	9718
JANAXG010000079.region002	495	9718
JANAXH010000078.region002	495	9718
JANAXI010000029.region001	495	9718
JANAXJ010000031.region001	495	9718
JANAXK010000005.region001	495	9718
JANAXL010000143.region001	495	9718
JANAXM010000069.region001	495	9718
JANAXN010000074.region002	495	9718
JANAXP010000144.region001	495	9718
JANAXQ010000047.region001	495	9718
JANAXR010000073.region002	495	9718
JANAXS010000005.region001	495	9718
JANAXT010000158.region001	495	9718
JANAXU010000072.region002	495	9718
JANAXV010000193.region001	495	9718
JANAXW010000078.region001	495	9718
JANAXX010000206.region001	495	9718
JANAXY010000156.region001	495	9718
JANAXZ010000166.region001	495	9718
JANAYA010000148.region001	495	9718
JANAYB010000214.region001	495	9718
JANAYC010000052.region001	495	9718
JANAYD010000201.region001	495	9718
JANAYE010000038.region001	495	9718
JANAYF010000011.region002	495	9718
JANAYG010000026.region001	495	9718
JANAYH010000032.region001	495	9718
JANAYI010000160.region001	495	9718
JANAYJ010000233.region001	495	9718
JANAYK010000161.region001	495	9718
JANAYL010000133.region001	495	9718
JANAYM010000086.region001	495	9718
JANAYN010000146.region001	495	9718
JANAYO010000063.region001	495	9718
JANAYP010000253.region001	495	9718
JANAYQ010000034.region001	495	9718
JANAYR010000028.region001	495	9718
JANAYS010000062.region002	495	9718
JANAYT010000220.region001	495	9718
JANAYU010000066.region002	495	9718
JANAYV010000078.region002	495	9718
JANAYW010000143.region001	495	9718
JANAYX010000208.region001	495	9718
JANAYY010000152.region001	495	9718
JANAYZ010000144.region001	495	9718
JANAZA010000017.region001	495	9718
JANAZB010000197.region001	495	9718
JANAZC010000069.region001	495	9718
JANAZD010000204.region001	495	9718
JANAZE010000144.region001	495	9718
JANAZF010000192.region001	495	9718
JANAZG010000273.region001	495	9718
JANAZH010000169.region001	495	9718
JANAZI010000170.region001	495	9718
JANAZJ010000160.region001	495	9718
JANAZK010000159.region001	495	9718
JANAZL010000036.region001	495	9718
JANAZM010000034.region001	495	9718
JANAZN010000137.region001	495	9718
JANAZO010000142.region001	495	9718
JANAZP010000154.region001	495	9718
JANAZQ010000157.region001	495	9718
JANAZR010000150.region001	495	9718
JANAZS010000008.region002	495	9718
JANAZT010000170.region001	495	9718
JANAZU010000189.region001	495	9718
JANAZV010000176.region001	495	9718
JANAZW010000034.region001	495	9718
JANAZX010000079.region001	495	9718
JANAZY010000084.region002	495	9718
JANAZZ010000156.region001	495	9718
JANBAA010000408.region001	495	9718
JANBAB010000218.region001	495	9718
JANBAC010000212.region001	495	9718
JANBAD010000037.region001	495	9718
JANBAE010000036.region001	495	9718
JANBAF010000080.region002	495	9718
JANBAG010000257.region001	495	9718
JANBAH010000163.region001	495	9718
JANBAI010000163.region001	495	9718
JANBAJ010000140.region001	495	9718
JANBAK010000271.region001	495	9718
JANBAL010000150.region001	495	9718
JANBAM010000023.region002	495	9718
JANBAN010000197.region001	495	9718
JANBAO010000271.region001	495	9718
JANBAP010000153.region001	495	9718
JANCNW010000002.region002	495	9718
JANCNX010000161.region001	495	9718
JANCNY010000152.region001	495	9718
JAOAMT010000097.region001	495	9718
JZDT01000819.1.region001	495	9718
LIZI01000129.1.region001	495	9718
LIZJ01000018.1.region001	495	9718
LLET01000081.1.region001	495	9718
LOAK01000297.1.region001	495	9718
LOAL01000030.1.region001	495	9718
LOAM01000367.1.region001	495	9718
LOAN01000112.1.region001	495	9718
LOAO01000060.1.region001	495	9718
LOAQ01000452.1.region001	495	9718
ML734565.1.region001	495	9718
NKQP01000010.1.region001	495	9718
